orgao_superior_codigo_siorg,orgao_superior_nome,orgao_superior_sigla,orgao_codigo_siorg,orgao_nome,orgao_sigla,orgao_como_no_raiox_nome,orgao_como_no_raiox_sigla,ano_mes_referencia,area,servico,situacao,situacao_raiox,integracao_pagtesouro,valor_percentual_etapas_digitais,valor_economia_potencial_governo,valor_economia_potencial_sociedade,quantidade_beneficiados_ano,valor_economia_anual_governo,valor_economia_anual_sociedade,valor_investimento,previsao_entrega_trimestre
244,MINISTÉRIO DA EDUCAÇÃO,MEC,257,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,202110,Educação e Pesquisa,Fazer curso de especialização na Fundação Joaquim Nabuco,Prospecção,Digitalização não iniciada,,0.5,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,257,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,202110,Educação e Pesquisa,Inscrever-se no Desafio Município Inovador,Prospecção,Digitalização não iniciada,,0.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,257,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,202110,Educação e Pesquisa,Obter bolsa de iniciação científica da Fundação Joaquim Nabuco,Prospecção,Digitalização não iniciada,,0.33,2179.17,2066.85,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,257,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,202110,Educação e Pesquisa,Publicar artigos na revista Ciência & Trópico,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,257,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,FUNDAÇÃO JOAQUIM NABUCO,FUNDAJ,202110,Educação e Pesquisa,Publicar trabalho na Revista Cadernos de Estudos Sociais,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,415,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,202110,Educação e Pesquisa,Matricular-se em curso de graduação - UFPA,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,415,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,202110,Educação e Pesquisa,Obter Assistência Estudantil - UFPA,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,415,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,202110,Educação e Pesquisa,Obter diploma ou de 2ª via de diploma de graduação e de pós-graduação - UFPA,Prospecção,Digitalização não iniciada,,0.0,21953.12,20821.6,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,415,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,202110,Educação e Pesquisa,Participar de Processo Seletivo para curso de graduação - UFPA,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,415,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,202110,Educação e Pesquisa,Receber bolsa de Extensão - UFPA,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,415,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,202110,Educação e Pesquisa,Receber bolsa de Pesquisa - UFPA,Prospecção,Digitalização não iniciada,,0.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,415,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,202110,Educação e Pesquisa,"Registrar diplomas de faculdades, centros universitários e universidades privadas - UFPA",Prospecção,Digitalização não iniciada,,0.0,265778.03,252079.15,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,421,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,202110,Educação e Pesquisa,Matricular-se em curso de graduação - UFBA,Prospecção,Digitalização não iniciada,,0.0,613396.0,581780.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,421,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,202110,Educação e Pesquisa,Obter Assistência Estudantil - UFBA,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,421,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,202110,Educação e Pesquisa,Obter diploma ou 2ª via de diploma de graduação e de pós-graduação - UFBA,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,421,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,202110,Educação e Pesquisa,Participar de Processo Seletivo para curso de graduação - UFBA,Prospecção,Digitalização não iniciada,,0.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,421,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,202110,Educação e Pesquisa,Receber bolsa de Extensão - UFBA,Prospecção,Digitalização não iniciada,,0.75,48426.0,45930.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,421,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,202110,Educação e Pesquisa,Receber bolsa de Pesquisa - UFBA,Prospecção,Digitalização não iniciada,,0.75,121065.0,114825.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,421,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,202110,Educação e Pesquisa,"Registrar diplomas de faculdades, centros universitários e universidades privadas - UFBA",Prospecção,Digitalização não iniciada,,0.0,161420.0,153100.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,426,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,202110,Educação e Pesquisa,Matricular-se em curso de graduação - UFRJ,Prospecção,Digitalização não iniciada,,0.0,161.42,153.1,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,426,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,202110,Educação e Pesquisa,Obter Assistência Estudantil - UFRJ,Prospecção,Digitalização não iniciada,,0.0,564970.0,535850.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,426,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,202110,Educação e Pesquisa,Obter diploma ou de 2ª via de diploma de graduação e de pós-graduação - UFRJ,Prospecção,Digitalização não iniciada,,0.0,1775.62,1684.1,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,426,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,202110,Educação e Pesquisa,Participar de Processo Seletivo para curso de graduação - UFRJ,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,426,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,202110,Educação e Pesquisa,Receber bolsa de Extensão - UFRJ,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,426,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,202110,Educação e Pesquisa,Receber bolsa de Pesquisa - UFRJ,Prospecção,Digitalização não iniciada,,0.0,121065.0,114825.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,426,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,202110,Educação e Pesquisa,"Registrar diplomas de faculdades, centros universitários e universidades privadas - UFRJ",Prospecção,Digitalização não iniciada,,0.0,988455.37,937507.85,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,Matricular-se em curso de Educação à Distância - IFRN,Transformado,Digitalizado,,1.0,0.0,0.0,1575,4358.0,114958.0,423313.0,6
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,"Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFRN",Transformado,Digitalizado,,1.0,0.0,0.0,5605,10079.0,465948.0,423313.0,6
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,"Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IFRN",Transformado,Digitalizado,,1.0,0.0,0.0,2000,4806.0,224840.0,423313.0,6
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,Matricular-se em curso de Formação Inicial e Continuada - IFRN,Transformado,Digitalizado,,1.0,0.0,0.0,6170,11059.0,693633.0,423313.0,6
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,Matricular-se em curso de Pós-Graduação - IFRN,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,6
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,Obter 2ª via de diploma - IFRN,Transformado,Digitalizado,,0.5,0.0,0.0,5305,169254.0,346540.0,423313.0,6
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,Obter Assistência Estudantil - IFRN,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,Participar de processo seletivo para curso de Educação à Distância - IFRN,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,"Participar de processo seletivo para curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFRN",Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,"Participar de processo seletivo para curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IFRN",Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,Participar de processo seletivo para curso de Formação Inicial e Continuada - IFRN,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,Participar de processo seletivo para curso de Pós Graduação - IFRN,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,Protocolar documentos junto ao IFRN,Transformado,Digitalizado,,1.0,0.0,0.0,25000,3029972.0,6302759.0,482019.0,6
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,Receber bolsa de Extensão - IFRN,Prospecção,Digitalização não iniciada,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,439,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,202110,Educação e Pesquisa,Receber bolsa de Pesquisa - IFRN,Prospecção,Digitalização não iniciada,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,445,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,202110,Educação e Pesquisa,Matricular-se em curso de Educação à Distância - CEFET-MG,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,445,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,202110,Educação e Pesquisa,"Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - CEFET-MG",Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,445,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,202110,Educação e Pesquisa,"Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado)",Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,445,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,202110,Educação e Pesquisa,Matricular-se em curso de Formação Inicial e Continuada - CEFET-MG,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,445,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,202110,Educação e Pesquisa,Obter Assistência Estudantil - CEFET-MG - Excluir,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,445,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,202110,Educação e Pesquisa,Obter diploma ou 2ª via de diploma - CEFET-MG,Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,14
244,MINISTÉRIO DA EDUCAÇÃO,MEC,445,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,202110,Educação e Pesquisa,Participar de processo seletivo para curso de Educação à Distância - CEFET-MG,Digital,Digitalizado,,0.66,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,445,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,202110,Educação e Pesquisa,"Participar de processo seletivo para curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - CEFET-MG",Digital,Digitalizado,,0.33,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,445,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,202110,Educação e Pesquisa,"Participar de processo seletivo para curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - CEFET-MG",Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,445,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,202110,Educação e Pesquisa,Participar de processo seletivo para curso de Formação Inicial e Continuada - CEFET-MG,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,445,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,202110,Educação e Pesquisa,Receber bolsa de Extensão - CEFET-MG - Excluir,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,445,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,202110,Educação e Pesquisa,Receber bolsa de Pesquisa - CEFET-MG - Excluir,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,445,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS,CEFET-MG,202110,Não informado,Protocolar Documentos,Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
244,MINISTÉRIO DA EDUCAÇÃO,MEC,454,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,202110,Educação e Pesquisa,Inscrever-se como candidato para curso de graduação (SISU) - UTFPR,Digital,Digitalizado,,1.0,645680.0,612400.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,454,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,202110,Educação e Pesquisa,Participar de processo seletivo para curso de Pós-Graduação - UTFPR,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,454,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,202110,Educação e Pesquisa,Receber bolsa de Pesquisa na graduação - UTFPR,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,454,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,202110,Educação e Pesquisa,Receber bolsa de Pesquisa na pós-graduação - UTFPR,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,454,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,202110,Educação e Pesquisa,Solicitar a participação em ações de Extensão - UTFPR,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
244,MINISTÉRIO DA EDUCAÇÃO,MEC,454,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,202110,Não informado,Inscrever-se em Concurso Público / Processo Seletivo - UTFPR,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,10
244,MINISTÉRIO DA EDUCAÇÃO,MEC,454,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,202110,Não informado,"Solicitar a participação em ações, programas, projetos, cursos de Extensão",Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,15
244,MINISTÉRIO DA EDUCAÇÃO,MEC,454,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,202110,Não informado,Solicitar atestado de capacidade técnica,Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,14
244,MINISTÉRIO DA EDUCAÇÃO,MEC,454,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,202110,Não informado,Solicitar revalidação ou reconhecimento de diplomas estrangeiros no Brasil,Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,14
244,MINISTÉRIO DA EDUCAÇÃO,MEC,456,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,202110,Educação e Pesquisa,Matricular-se em curso de Educação à Distância - IFSUL,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,7
244,MINISTÉRIO DA EDUCAÇÃO,MEC,456,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,202110,Educação e Pesquisa,"Matricular-se em curso de Educação Profissional Técnica (Educação de Jovens e Adultos, Integrado e Subsequente) - IFSUL",Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,7
244,MINISTÉRIO DA EDUCAÇÃO,MEC,456,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,202110,Educação e Pesquisa,"Matricular-se em curso de Educação Superior de Graduação (Licenciatura, Tecnologia e Bacharelado) - IFSUL",Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,7
